Title,Company,Location,Via,Description,Job Highlights,Related Links,Thumbnail,Extensions,Job ID
Barista,SpartanNash Company,"  Kalamazoo, MI   ",via SpartanNash,"At SpartanNash, we deliver the ingredients for a better life through customer-focused innovation. We do this for our supply chain customers and U.S. military commissaries, retail store guests and, most importantly, our Associates. In fact, we see a day when each will say, “I can’t live without them.”  Our SpartanNash family of Associates is 17,000 strong, ranging from bakery managers to order... selectors; from IT developers to vice presidents of finance; from HR Business Partners to export specialists. Each of them plays an integral role in SpartanNash’s People First culture, Operational Excellence and Insights that Drive Solutions. Ready to contribute to the success of our food solutions company? Apply now!  Location: 2103 Parkview Ave - Kalamazoo, Michigan 49008  Job Description:  Position Summary:  This role is responsible for preparing coffee shop beverages and food, operating cash register and receiving payment in a timely and efficient manner while displaying courteous customer service.  Here’s what you’ll do: • Prepare coffee shop beverages; brew, mix and/or blend beverages according to set standards. • Prepare food items according to procedures. • Ensure food and beverages are handled in a safe manner and according to established guidelines, and work is completed in a clean work environment. • Operate cash register to itemize customer purchases and process payments including, but not limited to; cash, checks, credit cards, gift certificates, coupons, etc. • Stock items and rotate deli items and merchandise displays. • Maintain understanding of current store programs and product locations. • Understand use of check-stand equipment (i.e., register) and coffee shop equipment and its efficient operation. • Notify the department lead or manager if products and supplies need to be ordered. • Comply with Company policies regarding security, cash handling/cash drawer accounting procedures, product handling (i.e., damaged/spoiled products), etc. • Maintain a clean and well-stocked department; ensure the department complies with Company safety and sanitation procedures and standards. • Communicate the Company programs (i.e., loyalty program, scans, etc.), in-store specials and coupons to customers, and models high standards of service to achieve a customer oriented store. • Additional responsibilities may be assigned as needed.  Here’s what you’ll need: • High school diploma or GED (preferred) • One year of retail or related experience preferred. • Good verbal communication skills; ability to interact politely and effectively with customers. • Good customer service and organizational skills; detail-oriented. Basic reading, writing and arithmetic skills are required.  Physical Requirements:  The physical demands described here are representative of those that must be met by an associate to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.  May be required to lift and/or move up to 30 pounds frequently, and up to 50 pounds occasionally. The associate is required to stand and walk for extended periods of time and may bend, stoop, twist and turn frequently. While performing the duties of this position, the employee is subject to a typical retail store environment (varied temperatures) and is exposed to outside weather conditions. The noise level in the work environment is usually low to moderate. Travel requirements vary by assignment.  As part of our People First culture, SpartanNash is proud to offer a robust and competitive Total Rewards benefits package.  SpartanNash is an Equal Opportunity Employer, including disability and veteran, that celebrates diversity and believes employing a diverse workforce is key to our success. We are committed to providing equal employment opportunities to all individuals.  We are not able to sponsor work visas for this position","[{""title"": ""Qualifications"", ""items"": [""Good verbal communication skills; ability to interact politely and effectively with customers"", ""Good customer service and organizational skills; detail-oriented"", ""Basic reading, writing and arithmetic skills are required"", ""The physical demands described here are representative of those that must be met by an associate to successfully perform the essential functions of this job"", ""May be required to lift and/or move up to 30 pounds frequently, and up to 50 pounds occasionally""]}, {""title"": ""Responsibilities"", ""items"": [""This role is responsible for preparing coffee shop beverages and food, operating cash register and receiving payment in a timely and efficient manner while displaying courteous customer service"", ""Prepare coffee shop beverages; brew, mix and/or blend beverages according to set standards"", ""Prepare food items according to procedures"", ""Ensure food and beverages are handled in a safe manner and according to established guidelines, and work is completed in a clean work environment"", ""Operate cash register to itemize customer purchases and process payments including, but not limited to; cash, checks, credit cards, gift certificates, coupons, etc"", ""Stock items and rotate deli items and merchandise displays"", ""Maintain understanding of current store programs and product locations"", ""Understand use of check-stand equipment (i.e., register) and coffee shop equipment and its efficient operation"", ""Notify the department lead or manager if products and supplies need to be ordered"", ""Comply with Company policies regarding security, cash handling/cash drawer accounting procedures, product handling (i.e., damaged/spoiled products), etc"", ""Maintain a clean and well-stocked department; ensure the department complies with Company safety and sanitation procedures and standards"", ""Communicate the Company programs (i.e., loyalty program, scans, etc.), in-store specials and coupons to customers, and models high standards of service to achieve a customer oriented store"", ""Additional responsibilities may be assigned as needed"", ""While performing the duties of this position, the employee is subject to a typical retail store environment (varied temperatures) and is exposed to outside weather conditions""]}]","[{""link"": ""https://careers.spartannash.com/current-job-openings/r59186/barista/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on SpartanNash""}, {""link"": ""https://www.ziprecruiter.com/c/SpartanNash-Company/Job/Barista/-in-Kalamazoo,MI?jid=f5e66b49d6a2ab16&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on ZipRecruiter""}, {""link"": ""https://www.indeed.com/viewjob?jk=3c4e2c8dc69d7ba1"", ""text"": ""Apply on Indeed""}, {""link"": ""https://www.linkedin.com/jobs/view/barista-at-spartannash-3895698952?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on LinkedIn""}, {""link"": ""https://www.jofdav.com/jobs/49160284-barista?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on JOFDAV""}, {""link"": ""https://michigan.tarta.ai/j/zMeD4oYBwqybIuBU7GNH0323-barista-in-kalamazoo-michigan-at-spartannash?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on Michigan Jobs - Tarta.ai""}, {""link"": ""https://www.snagajob.com/jobs/928120137?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on Snagajob""}, {""link"": ""https://www.simplyhired.com/job/Q6nYNAwPc5fSuINtFuXGkwd9sDTdCY3Q_j_IPBXoyS88xoJ5XRNEhQ?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on SimplyHired""}]",,"4 days ago, Part-time, No degree mentioned",eyJqb2JfdGl0bGUiOiJCYXJpc3RhIiwiaHRpZG9jaWQiOiJOSWhteFdKVEFBcG5rMlhoQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJZ1MyRnNZVzFoZW05dkxFMXBZMmhwWjJGdUxGVnVhWFJsWkNCVGRHRjBaWE0iLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXFJQ0N1SUJRVTUxVjJoamJUQkhZMUZxVEVzMU9YSm1abTFsTVZsWk5VUTBjSGhsTTNSSlJFTnNhbGh0WVUwNFh6ZEpiVjlaY0dSQ09UaExPWGxMY0daVVdGbE5Yekl3TUROR2FVNU5lamt4Wm1kamIzaGhXRWQxTTFCUlVVbG5VRVZPZFhaYWRHTnRUV0pWUlUwNFYzZzROUzFDV2twdFQyRlZUVXRYYTJWbVN6SlBVMWxqY1hkUWRUa3dWamN4Y0VKamFqZEJUMWswTXpkRExYRkJYMEZTV0VoVmFtMVRkWGM0YmxkSVNHVkliMWRpVG5KcVJGbG9ZMmxaY2kxbFZqZ3RkbXgxTVZWQlduaGZiVzV5YzNwMFVXczNkWFF0VUVRMFlXaE1ZMGRJVWxjNWNHbElRUklYU2tZNFpGcDFaV1ZDWW5rMmExQkpVRGxsU3psclFUZ2FJa0ZRV0dodE5WbGlOSEJSVWtrdGFUZFBiakY1VWtwaE9WRXhValo1UzJKdVEwRSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QXBwbHkgb24gU3BhcnRhbk5hc2giLCJsaW5rIjoiaHR0cHM6Ly9jYXJlZXJzLnNwYXJ0YW5uYXNoLmNvbS9jdXJyZW50LWpvYi1vcGVuaW5ncy9yNTkxODYvYmFyaXN0YS8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==
Barista,Factory Coffee,"  Kalamazoo, MI   ",via Indeed,"About us  Factory Coffee is a small family-owned cafe and coffee company located in Kalamazoo, Michigan...  We believe that good coffee starts with good people. We source coffee from around the world, intentionally supporting farms who are taking measures to be community-driven: employing environmentally-friendly initiatives, properly training and fairly compensating employees, and amplifying women and marginalized folks in the coffee growing industry.  Factory Coffee is comprised of an inclusive team of creative artists, musicians, coffee aficionados, designers, plant-lovers and change-makers with a shared vision of collaboration, community and joy in the coffee space.  We dream big. We value thoughtfulness and care as we measure, weigh and sort every bag we fill. Every shot we pull and every drink we make is designed around the integrity of the coffee we proudly roast and serve.  Bookstore Cafe Barista Job Description  Reports To: Cafe Manager  Job Type: Part-Time; 14-20 hours Saturday/Sunday. Possibility for weekday shifts may be available periodically.  Pay: From $13 + tips  Description  The baristas are the face of Factory Coffee and represent our values and caring spirit to customers both old and new. They are responsible for serving the best coffee possible by following procedures and recipes to make sure every cup of coffee respects the story of our coffee. As a small company, we value individuals who show initiative and are thoughtful about how to improve at what they do. Communication, organization, patience, and teamwork are all skills that are essential to our baristas’ success.  Perks • Free batch brew coffee • Shift drinks • 35% off Employee Discount • Shift meal  Responsibilities • Make cafe drinks with excellence, following cafe recipes and standards. • Maintain a clean, organized cafe space on both sides of the bar. • Engage with customers, getting to know regulars, and provide them exceptional service. • Communicate needs with managers and team members alike to ensure a smooth running customer experience.  Qualifications • Experience level: 1 year barista experience preferred. • Professional in timeliness and communication. • Has a desire to learn more about the coffee industry and grow in barista skills. • Must be able to work mostly on feet for up to 7 hours, including movements such as bending, reaching, fine motor movement, and lifting up to 25 lbs. Reasonable accommodation available as requested!  Restaurant type: • Café • Casual dining restaurant • Fast casual restaurant  Job Type: Part-time  Benefits: • Employee discount • Flexible schedule • Paid training  Restaurant type: • Bakery • Café • Coffee shop • Fast casual restaurant  Shift: • 8 hour shift • Day shift • Evening shift • Morning shift  Weekly day range: • Every weekend • Weekends only  People with a criminal record are encouraged to apply  Experience: • Guest services: 1 year (Required) • Barista experience: 1 year (Required)  Shift availability: • Day Shift (Preferred) • Night Shift (Preferred)  Ability to Relocate: • Kalamazoo, MI 49008: Relocate before starting work (Required)  Work Location: In person","[{""title"": ""Qualifications"", ""items"": [""Professional in timeliness and communication"", ""Has a desire to learn more about the coffee industry and grow in barista skills"", ""Must be able to work mostly on feet for up to 7 hours, including movements such as bending, reaching, fine motor movement, and lifting up to 25 lbs"", ""Reasonable accommodation available as requested!"", ""Guest services: 1 year (Required)"", ""Barista experience: 1 year (Required)"", ""Kalamazoo, MI 49008: Relocate before starting work (Required)""]}, {""title"": ""Responsibilities"", ""items"": [""Make cafe drinks with excellence, following cafe recipes and standards"", ""Maintain a clean, organized cafe space on both sides of the bar"", ""Engage with customers, getting to know regulars, and provide them exceptional service"", ""Communicate needs with managers and team members alike to ensure a smooth running customer experience"", ""8 hour shift""]}, {""title"": ""Benefits"", ""items"": [""Pay: From $13 + tips"", ""Perks"", ""Free batch brew coffee"", ""Shift drinks"", ""35% off Employee Discount"", ""Shift meal"", ""Fast casual restaurant"", ""Flexible schedule"", ""Paid training""]}]","[{""link"": ""https://www.indeed.com/viewjob?jk=d8f90541d4f1758e"", ""text"": ""Apply directly on Indeed""}, {""link"": ""https://www.simplyhired.com/job/NJxpfvVgs8N1EaP4QwbD40suQ5PyNjrHzab8bc3DpUim6E4--7VcKw?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on SimplyHired""}, {""link"": ""https://geebo.com/jobs-online/view/id/1317767756-barista-/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply directly on Geebo""}]",,"3 days ago, Part-time, No degree mentioned",eyJqb2JfdGl0bGUiOiJCYXJpc3RhIiwiaHRpZG9jaWQiOiJTZl9LWFVpeXEyLTRKYkk2QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJZ1MyRnNZVzFoZW05dkxFMXBZMmhwWjJGdUxGVnVhWFJsWkNCVGRHRjBaWE0iLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRW93Q0Nzd0JRVTUxVjJoamEyUnZZMFZNVnkxMmJrSXdValJZWkdwSWEydFFVRmxrTlROQ2RGTlJZMlZLUzBFMVpWQkRkRlYzZWs1clUweFhNbmhKYWxSS0xUWlJWRWM1VVZwNVFWQTFZbWRSYUZjNE4wOXdOR2RMYXpsVVJVZEZXbEF4TkRWSlQzQndaMHRoU1cxbFgyZHFhVEJvV1hWUVowOUxZUzFQUVVGeVZYY3pObFJGYW5kU1QzSnRSRUpXZVU4ek0wdDBVVTVIUnpsMVkyNVRkWGxxU1RsUmJEWklTSEk0VW5SbFpWVjBURlZTT0hWZldDMDNOM05xYkdSVlpIZGFlbGRNTFY5TmEzWXpOM3BCTjFCWkVoZEtSamhrV25WbFpVSmllVFpyVUVsUU9XVkxPV3RCT0JvaVFWQllhRzAxWWtSU09UUjFVMjFGVFhSYWVWZDNSVFZhU1ZSeU9HZ3pZbVoxWnciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18zIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIEluZGVlZCIsImxpbmsiOiJodHRwczovL3d3dy5pbmRlZWQuY29tL3ZpZXdqb2I/ams9ZDhmOTA1NDFkNGYxNzU4ZVx1MDAyNnV0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=
Barista,BIGGBY Coffee Sprinkle Rd/E Michigan Ave Kalamazoo,"  Kalamazoo, MI   ",via Indeed,"Fun, Flexible Scheduling, Friendly and Free Coffee! Looking for those that are enthusiastic to work with people in a fun environment. Hourly pay plus credit card and cash tips! Guaranteed $13+ per hour. Fast promotions in leadership positions. We will call to set up interviews.  Work Remotely... • No  Job Types: Part-time, Full-time  Pay: From $13.00 per hour  Benefits: • Employee discount • Flexible schedule  Restaurant type: • Coffee shop  Weekly day range: • Monday to Friday • Weekend availability  Application Question(s): • What days of the week do you want to work? • How many hours per week do you want? • What times of day can you work?  Work Location: In person","[{""title"": ""Qualifications"", ""items"": [""Looking for those that are enthusiastic to work with people in a fun environment""]}, {""title"": ""Benefits"", ""items"": [""Hourly pay plus credit card and cash tips!"", ""Guaranteed $13+ per hour"", ""Fast promotions in leadership positions"", ""Pay: From $13.00 per hour"", ""Employee discount""]}]","[{""link"": ""https://www.indeed.com/viewjob?jk=1b4bfe2f527f25fc"", ""text"": ""Apply directly on Indeed""}, {""link"": ""https://www.simplyhired.com/job/-pnU2ux__Mn-58UneqmQldiYB57hkPu8gPCC3Mw2oLNkJddUP-oCsA?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on SimplyHired""}]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpzpjJfQBYJG0JmnTlByJpQAKccsjPXRX7zb33S5I&s,"7 days ago, Full-time and Part-time, No degree mentioned",eyJqb2JfdGl0bGUiOiJCYXJpc3RhIiwiaHRpZG9jaWQiOiJEclV3SXRyZktfcEdEOXMtQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJZ1MyRnNZVzFoZW05dkxFMXBZMmhwWjJGdUxGVnVhWFJsWkNCVGRHRjBaWE0iLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXJjQ0N2Y0JRVTUxVjJoamJYcHRZMDlvUW5SVFNpMXJWbWR6ZGpVM09Fa3hNRnBhT0VwUVIyOWFVMlZ5UzJweWJXeDVaVWRyYld0SGJsazFNVEZ2WWpaelR6QnNWSGxTU0hkSlVqaGhXbTlRZFdsWlJEVjBUek13UVhsTVRHNHlSVlI0V1hJNFltbzRXWHB4VG1OVVZYVjJhRlpxUzNnNFUzZDVUMWhQUzJSeVVUa3RNMUZwVlRSUE1rOXNSamxCYzAxS1FsUnhOMmRWWTJaVlFteDRUbDg1V0dWdFFrOWtSVEpLWVVSQ2RGQk9XRWRSTUc5UlZFWnhiazE0V1dsdExUZFZZbk5LWVZFMldXbEJWRUV4YlVoNE4xcFZNVTQ1WkZBNVpWTnlaV2xDVm1wVlpGVllUMFJxUW5waGMwWmtaVGRHT0RsdGIwTTBTVE5GU1JJWFNrWTRaRnAxWldWQ1luazJhMUJKVURsbFN6bHJRVGdhSWtGUVdHaHROV0V3TTFwWmR6UjRVV2hhVW04eGJHTjRaVE10TFVwcE1rSm1XSGMiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY180IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIEluZGVlZCIsImxpbmsiOiJodHRwczovL3d3dy5pbmRlZWQuY29tL3ZpZXdqb2I/ams9MWI0YmZlMmY1MjdmMjVmY1x1MDAyNnV0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=
Barista,Biggby Coffee Kalamazoo,"  Kalamazoo, MI   ",via Glassdoor,"BIGGBY Barista! ATTENTION COFFEE LOVERS! YOUR FAVORITE COFFEE SHOPS ARE NOW HIRING ... Several BIGGBY COFFEE locations are now hiring baristas! Including the location 4560 Main St Kalamazoo, MI 49006! All positions are open, including management!  If you're interested in free coffee every shift, 1/2 off drinks when off-shift, having fun at your job, great opportunities for growth, and learning a new skill as a barista apply today so we can set up an interview!  Full Time and Part time positions are available!  Can't wait to meet our newest baristas in our B-Happy family!  Responsibilities and Duties  Making Drinks and Engaging customers in conversation  Handling Cash register  Cleaning  Drawer Reconciliation  Job Types: Full-time, Part-time  Benefits: • 401(k) • 401(k) matching • Dental insurance • Employee discount • Flexible schedule • Health insurance • Paid time off • Referral program • Vision insurance  Restaurant type: • Coffee shop  Shift: • Day shift • Evening shift • Morning shift  Weekly day range: • Monday to Friday • Rotating weekends • Weekends as needed  Experience: • Customer service: 1 year (Preferred) • Barista: 1 year (Preferred) • Being Awesome!: 1 year (Preferred)  Shift availability: • Day Shift (Preferred) • Night Shift (Preferred)  Work Location: In person","[{""title"": ""Responsibilities"", ""items"": [""Making Drinks and Engaging customers in conversation"", ""Handling Cash register"", ""Cleaning"", ""Rotating weekends""]}, {""title"": ""Benefits"", ""items"": [""If you're interested in free coffee every shift, 1/2 off drinks when off-shift, having fun at your job, great opportunities for growth, and learning a new skill as a barista apply today so we can set up an interview!"", ""401(k) matching"", ""Dental insurance"", ""Employee discount"", ""Flexible schedule"", ""Health insurance"", ""Paid time off"", ""Referral program"", ""Vision insurance""]}]","[{""link"": ""https://www.glassdoor.com/job-listing/barista-biggby-coffee-kalamazoo-JV_IC1134900_KO0,7_KE8,31.htm?jl=1009153527238&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply directly on Glassdoor""}, {""link"": ""https://www.indeed.com/viewjob?jk=05f8cb909d2bce77"", ""text"": ""Apply directly on Indeed""}, {""link"": ""https://kalamazoo-mi.geebo.com/jobs-online/view/id/1348877582-barista-/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply directly on Kalamazoo, MI - Geebo""}, {""link"": ""https://www.simplyhired.com/job/xH6pOaY0oER3ZTfAgTqDJC3GZpGmK4jMoWRHmTiZf-dPT_A3CRpD4Q?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on SimplyHired""}]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMl15ftLsGirTmJZPCiZHKlOhQpJ7FYtweIUN9lCk&s,"15 days ago, Full-time and Part-time, No degree mentioned, Health insurance, Dental insurance, Paid time off",eyJqb2JfdGl0bGUiOiJCYXJpc3RhIiwiaHRpZG9jaWQiOiI0ZFhCdF8xN1lKRmZ4TXdqQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJZ1MyRnNZVzFoZW05dkxFMXBZMmhwWjJGdUxGVnVhWFJsWkNCVGRHRjBaWE0iLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXFJQ0N1SUJRVTUxVjJoamJscE9SekoyTWpoWk4wNXpRa015TkU1c1RXNXRjR1p5YjFCWmNTMUlhems1U1dNdE5WaFhSRWRYT1hkMlYxZEhiMnAxWXkxMFQzVjVUWE5wVVhCRlFYbE1hRUpKVDNKTVVsTnBibVEzWVd0YVgxRnZWbmhDY1RsVWFtcEpaR0pJVDJnM1ZYbGpkelV0WTNGbFlVeDBZMkpKZVRCNFNYbFFTME5uUWpWRlREWk9UVWRrV1VWalNYSk1Ubk5YWlVOZmFsUkVWRGhmV1djdGNHTXpWM2hRZEhCVE1sZ3hMVzAwYUZwT1ZtRTRPVmRMTUhoa1gyMVhWbGxTUVZkSU9EQlJSbkJYZG1reVJTMVJTbVJPWlVkcFJqWTBUelZ6WW1scWNYSmlaeElYU2tZNFpGcDFaV1ZDWW5rMmExQkpVRGxsU3psclFUZ2FJa0ZRV0dodE5XRnhRbU53ZUMwMWFtNXhjV3MxVUhCTFNrMW5jMHRDZEhOWE1VRSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzUiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgZGlyZWN0bHkgb24gR2xhc3Nkb29yIiwibGluayI6Imh0dHBzOi8vd3d3LmdsYXNzZG9vci5jb20vam9iLWxpc3RpbmcvYmFyaXN0YS1iaWdnYnktY29mZmVlLWthbGFtYXpvby1KVl9JQzExMzQ5MDBfS08wLDdfS0U4LDMxLmh0bT9qbD0xMDA5MTUzNTI3MjM4XHUwMDI2dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==
Barista,Biggby Coffee Kalamazoo,"  Kalamazoo, MI   ","via Kalamazoo, MI - Geebo","Kalamazoo, MI Kalamazoo, MI Part-time Full-time Part-time Full-time Estimated: $20. 3K - $25... 8K a year Estimated: $20. 3K - $25. 8K a year BIGGBY Barista! ATTENTION COFFEE LOVERS! YOUR FAVORITE COFFEE SHOPS ARE NOW HIRING! Several BIGGBY COFFEE locations are now hiring baristas! Including the location 4560 Main St Kalamazoo, MI 49006! All positions are open, including management! If you're interested in free coffee every shift, 1/2 off drinks when off-shift, having fun at your job, great opportunities for growth, and learning a new skill as a barista apply today so we can set up an interview! Full Time and Part time positions are available! Can't wait to meet our newest baristas in our B-Happy family! Responsibilities and Duties Making Drinks and Engaging customers in conversation Handling Cash register Cleaning Drawer Reconciliation Job Types: Part-time, Full-time Benefits: 401(k) 401(k) matching Dental insurance Employee discount Flexible schedule Health insurance Paid time off Referral program Vision insurance Restaurant type: Coffee shop Shift: Day shift Evening shift Morning shift Weekly day range: Monday to Friday Weekends as needed Ability to commute/relocate: Kalamazoo, MI 49006: Reliably commute or planning to relocate before starting work (Required) Experience: Customer service: 1 year (Preferred) Barista: 1 year (Preferred) Being Awesome!: 1 year (Preferred) Shift availability: Day Shift (Preferred) Work Location: In person. Estimated Salary: $20 to $28 per hour based on qualifications","[{""title"": ""Qualifications"", ""items"": [""Reliably commute or planning to relocate before starting work (Required)""]}, {""title"": ""Responsibilities"", ""items"": [""Responsibilities and Duties Making Drinks and Engaging customers in conversation Handling Cash register Cleaning Drawer Reconciliation Job Types:""]}, {""title"": ""Benefits"", ""items"": [""3K - $25"", ""8K a year BIGGBY Barista!"", ""If you're interested in free coffee every shift, 1/2 off drinks when off-shift, having fun at your job, great opportunities for growth, and learning a new skill as a barista apply today so we can set up an interview!"", ""401(k) 401(k) matching Dental insurance Employee discount Flexible schedule Health insurance Paid time off Referral program Vision insurance Restaurant type:"", ""Estimated Salary: $20 to $28 per hour based on qualifications""]}]","[{""link"": ""https://kalamazoo-mi.geebo.com/jobs-online/view/id/1332769728-barista-/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply directly on Kalamazoo, MI - Geebo""}, {""link"": ""https://michigan.tarta.ai/j/mOzeeo0BcRajQcTjjGrV0224-barista-in-kalamazoo-michigan-at-biggby-coffee-kalamazoo?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic"", ""text"": ""Apply on Michigan Jobs - Tarta.ai""}]",,"17 hours ago, 20–28 an hour, No degree mentioned, Health insurance, Dental insurance, Paid time off",eyJqb2JfdGl0bGUiOiJCYXJpc3RhIiwiaHRpZG9jaWQiOiJGTWNKaFNqRjFXcENIem1YQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJZ1MyRnNZVzFoZW05dkxFMXBZMmhwWjJGdUxGVnVhWFJsWkNCVGRHRjBaWE0iLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRW93Q0Nzd0JRVTUxVjJoamJrRkVjRTlVU25oc2MwSlNkVFJJV1dWVU0yZG5WblpSUjJOVWFraDRaWFprU0ZkM2NsZFlPV1ZVWnpSSVlsRTRWSFZIUjJnNWN6Wm5aWGQwVWtRMVluRktXSGMxWVRGcVlrSlpNbXg1ZW1GTlFYWm1jREJ4VjFBd01XdGZNMnMzVGxGaVFVcG5TMWc1Y2xCTlZUWjVTbDl1UVZVMk9XbDBjMmwxWDJOT1gwZG1jbXhoV0hFNWVrRlFXVFo0V1ZNMU5uRlVUMkZqTm1Kak4yRjRabFZzV25KMU5tRXRUMG90TFdnM2JURlpUMFpwVkdwcGF6YzNaM0F3VUhaRWNHVTJWa3BPVjJKdkVoZEtSamhrV25WbFpVSmllVFpyVUVsUU9XVkxPV3RCT0JvaVFWQllhRzAxV1hVd2VrbEhXV3B2VGxSd1gwaENWMGxoYzBRdE5YazVUVGN6VVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY183IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIEthbGFtYXpvbywgTUkgLSBHZWVibyIsImxpbmsiOiJodHRwczovL2thbGFtYXpvby1taS5nZWViby5jb20vam9icy1vbmxpbmUvdmlldy9pZC8xMzMyNzY5NzI4LWJhcmlzdGEtLz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
